股票代码,股票名称,新闻标题,新闻内容,发布时间
603221,爱丽家居,爱丽家居：公司2026年第一季度实现营业收入为281554832.63元,证券日报网讯 4月28日，爱丽家居发布2026年第一季度报告称，公司2026年第一季度实现营业收入281，554，832.63元，同比下降9.21%；归属于上市公司股东的净利润-14，827，679.48元。,2026-04-28 17:40:00
603221,爱丽家居,爱丽家居：2025年净利润1717.77万元 拟10派0.3元,中证智能财讯爱丽家居（603221）4月28日披露2025年年度报告。,2026-04-28 09:32:22
603221,爱丽家居,爱丽家居：2025年净利同比大降87.55% 总经理宋锦程薪酬减少77.66万元,南方财经4月28日电，爱丽家居(603221.SH)发布2025年年报，核心管理层薪酬整体下降。,2026-04-28 09:47:00
603221,爱丽家居,较去年同期下降87.55%，爱丽家居(603221.SH)2025年净利润为1717.77万元,2026年4月28日，爱丽家居(603221.SH)发布2025年年报。 　　公司营业总收入为11.27亿元，在已披露的同业公司中排名第32，较去年同报告期营业总收入减少1.82亿元，同比较去年同期下降13.93%。,2026-04-28 09:33:57
603221,爱丽家居,机构风向标 | 爱丽家居(603221)2025年四季度已披露前十大机构累计持仓占比67.19%,2026年4月28日，爱丽家居(603221.SH)发布2025年年度报告。截至2026年4月27日，共有17个机构投资者披露持有爱丽家居A股股份，合计持股量达1.64亿股，占爱丽家居总股本的67.24%。,2026-04-28 10:13:47
603221,爱丽家居,爱丽家居2025年归母净利润0.17亿元同比降87.55%，锁扣地板占收82.64%且客户集中度高达86.17%,蓝鲸新闻4月27日讯，4月27日，爱丽家居发布2025年业绩报告。数据显示，公司2025年实现营业收入11.27亿元，同比减少13.93%；归母净利润0.17亿元，同比减少87.55%；扣非净利润0.12亿元，同比减少91.41%。,2026-04-27 18:00:34
600769,祥龙电业,祥龙电业：股票交易异常波动公告,证券日报网讯 5月13日，祥龙电业发布公告称，公司股票于2026年5月11日、5月12日、5月13日连续三个交易日日收盘价格涨幅偏离值累计达到20%，根据《上海证券交易所交易规则》的有关规定，属于股票交易异常波动情况。,2026-05-13 21:29:00
600769,祥龙电业,祥龙电业(600769)龙虎榜数据(05-13),交易所2026年5月13日公布的交易公开信息显示，祥龙电业因成为非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券上榜。祥龙电业当日收报22元，涨跌幅5.67%，换手率10.58%，成交额8.39亿。,2026-05-13 16:56:44
600769,祥龙电业,祥龙电业：目前公司没有再进行办公楼维修项目,祥龙电业（600769.SH）4月27日在投资者互动平台表示，公司2025年期间曾对办公楼地下排水系统等进行过维修，该维修事项已完成。目前公司没有再进行办公楼维修项目。,2026-04-27 16:43:09
600769,祥龙电业,祥龙电业：公司办公楼维修事项已完成,证券日报网讯 4月27日，祥龙电业在互动平台回答投资者提问时表示，公司2025年期间曾对办公楼地下排水系统等进行过维修，该维修事项已完成。目前公司没有再进行办公楼维修项目。,2026-04-27 21:12:00
600769,祥龙电业,祥龙电业：关于2025年度拟不进行利润分配的公告,证券日报网讯 4月23日，祥龙电业发布公告称，公司2025年度拟不进行利润分配，也不进行资本公积金转增股本。,2026-04-23 21:06:00
600769,祥龙电业,祥龙电业：2025年净利润1902.53万元 同比增长48.48%,中证智能财讯祥龙电业（600769）4月24日披露2025年年度报告。,2026-04-24 12:04:34
600769,祥龙电业,祥龙电业：拟签署2000.00万元日常关联交易合同,南财智讯4月23日电，祥龙电业发布日常关联交易公告，公司预计2026年度向关联方武汉葛化集团有限公司、武汉葛化建设投资发展有限公司及其子公司、武汉国华资产管理有限公司及其子公司提供劳务（建筑），关联交易类别为向关联方提供劳务（建筑），全年预计总金额为2000.00万元；该交易系公司正常生产经营所需,2026-04-23 19:13:00
600769,祥龙电业,祥龙电业：2026年一季度净利润475.05万元 同比增长4.7%,中证智能财讯祥龙电业（600769）4月24日披露2026年第一季度报告。,2026-04-24 10:21:16
600769,祥龙电业,祥龙电业：一季度净利润475.05万元，同比增长4.70%,南财智讯4月23日电，祥龙电业公告，公司2026年第一季度实现营业收入1807.06万元，同比增长0.17%；利润总额628.58万元，同比增长3.33%；归属于上市公司股东的净利润475.05万元，同比增长4.70%；经营活动产生的现金流量净额为488.24万元，同比减少63.73%,2026-04-23 19:10:00
600769,祥龙电业,祥龙电业：2025年净利润1902.53万元，同比增长48.48%,南财智讯4月23日电，祥龙电业公告，公司2025年实现营业收入8156.40万元，同比增长7.70%；归属于上市公司股东的净利润1902.53万元，同比增长48.48%；基本每股收益0.05元。报告期内，公司经营活动产生的现金流量净额为7247.88万元，同比增长21.88%。,2026-04-23 19:14:00
300638,广和通,广和通：公司已深耕车载无线通信模组多年,证券日报网讯 4月29日，广和通在互动平台回答投资者提问时表示，公司拟收购航盛电子的核心协同优势及作用如下：航盛电子主营业务为汽车电子产品的研发设计、生产与销售。公司已深耕车载无线通信模组多年，通过整合下游企业，公司实现从车载通信模组供应商向全栈式汽车电子解决方案提供商的转型。,2026-04-29 21:48:00
300638,广和通,航盛电子董事长杨洪：与广和通整合是资本赋能 涉及全球化布局,在他看来，与广和通整合不是谁吞并谁，双方体量相当，两三年后可能航盛电子的业务比广和通业务大。 　　杨洪表示，本次与广和通的整合重组事项仍在推进阶段。,2026-04-29 12:46:33
300638,广和通,广和通：2025年净利润同比减少48.05%,南财智讯4月23日电，广和通（00638.HK）公告，截至2025年12月31日止年度，公司营业收入为69.88亿元人民币，同比下降14.67%；年内归属于上市公司股东的净利润为3.47亿元人民币，同比下降48.05%；每股基本盈利为0.44元人民币。,2026-04-23 19:36:00
300638,广和通,广和通：2026年一季度净利润966.62万元 同比下降91.79%,中证智能财讯广和通（300638）4月24日披露2026年第一季度报告。,2026-04-24 10:17:08
300638,广和通,广和通：一季度净利润966.62万元，同比减少91.79%,南财智讯4月23日电，广和通公告，公司2026年第一季度实现营业收入16.78亿元，同比下降9.56%；归属于上市公司股东的净利润966.62万元，同比减少91.79%；基本每股收益0.0108元，同比减少93.03%；经营活动产生的现金流量净额为-10.44亿元。,2026-04-23 19:02:00
300638,广和通,广和通一季度归母净利润约967万元 同比下降91.79%,4月23日晚间，广和通（300638.SZ）发布一季度业绩公告。2026年第一季度，该公司营收约16.78亿元，同比减少9.56%；归属于上市公司股东的净利润约967万元，同比减少91.79%；基本每股收益0.0108元，同比减少93.03%。（央广财经）,2026-04-23 21:29:46
300638,广和通,广和通战略投资珞博智能,据证券时报，记者从广和通了解到，其作为联合领投方，参与完成AI陪伴硬件公司珞博智能（Robopoet）PreA轮融资，双方进一步夯实战略合作。,2026-04-20 17:53:34
300638,广和通,广和通战略投资珞博智能,人民财讯4月20日电，记者从广和通了解到，其作为联合领投方，参与完成AI陪伴硬件公司珞博智能（Robopoet）PreA轮融资，双方进一步夯实战略合作。,2026-04-20 17:52:00
300638,广和通,广和通一季度归母净利润降91.8% 经营现金流净额-10.44亿元,4月23日，广和通(300638)公布2026年一季报，公司营业收入为16.8亿元，同比下降9.6%；归母净利润为967万元，同比下降91.8%；扣非归母净利润为112万元，同比下降99.0%；经营现金流净额为-10.44亿元，同比下降602.4%；EPS(全面摊薄)为0.0107,2026-04-23 23:31:00
300638,广和通,广和通：2026年第一季度归属于上市公司股东的净利润为9666203.81元,证券日报网讯 4月23日，广和通发布2026年第一季度报告称，公司2026年第一季度实现营业收入1，678，195，179.38元，同比下降9.56%；归属于上市公司股东的净利润9，666，203.81元，同比下降91.79%。,2026-04-23 21:01:00
300685,艾德生物,艾德生物：目前回购计划仍在实施中,证券日报网5月17日讯 ，艾德生物在接受调研者提问时表示，公司本次回购金额下限为1亿元，上限为2亿元，目前回购计划仍在实施中。公司将根据市场变化及资金安排等，在合规前提下继续推进回购工作。后续进展请关注公司相关公告。,2026-05-17 21:39:00
300685,艾德生物,【调研快报】艾德生物接待社会公众投资者调研,"艾德生物5月17日公告称，5月15日接待社会公众投资者调研。接待人员包括董事、总经理 罗捷敏,独立董事 沈哲,财务总监、董事会秘书 陈英。",2026-05-17 20:41:15
300685,艾德生物,艾德生物：肿瘤治疗领域正全面进入“精准医疗”时代,证券日报网5月17日讯 ，艾德生物在接受调研者提问时表示，肿瘤治疗领域正全面进入“精准医疗”时代，肿瘤基因检测作为实现“精准医疗”的前提和基础，其发展逻辑已转向“合规”与“价值”的双轮驱动。,2026-05-17 21:39:00
300685,艾德生物,艾德生物：公司始终专注肿瘤基因检测、聚焦药物伴随诊断,证券日报网5月17日讯 ，艾德生物在接受调研者提问时表示，公司始终专注肿瘤基因检测、聚焦药物伴随诊断，以临床和患者需求为导向，遵守法规、拥抱监管，持续探索前沿技术和创新产品转化，巩固企业创新领先优势，推动我国肿瘤精准诊疗行业健康发展，并打造专业化、可持续发展的肿瘤精准诊断国际品牌。,2026-05-17 21:39:00
300685,艾德生物,艾德生物：公司经营主要面临行业政策变动等风险,艾德生物在接受调研者提问时表示，公司经营主要面临行业政策变动等风险，详情请查阅公司2025年年报第三节管理层讨论与分析之十一、公司未来发展的展望 （三） 公司面临的风险和应对措施。,2026-05-17 21:39:00
300685,艾德生物,艾德生物：公司会根据实际业务情况灵活调整币种结构,证券日报网5月17日讯 ，艾德生物在接受调研者提问时表示，公司会根据实际业务情况，灵活调整币种结构，并结合市场环境及成本收益评估，视情况考虑是否采用适宜的金融衍生品工具等多元化方式，对汇率敞口进行管理，以努力减少汇率波动对经营业绩的潜在影响。,2026-05-17 21:39:00
